"","constit","election_type","year","party","candidate","pct_cast","won"
"3299","Mwense","presidential",2016,"Rainbow Party","Wynter Kabimba",0.00133624878522838,0
"3300","Mwense","presidential",2016,"UPP","Saviour Chishimba",0.000728862973760933,0
"3301","Mwense","presidential",2016,"UNIP","Tilyenji Kaunda",0.00182215743440233,0
"3302","Mwense","presidential",2016,"Green Party","Peter Sinkamba",0.00145772594752187,0
"3303","Mwense","presidential",2016,"DA","Maxwell Mwamba",0.000607385811467444,0
"3304","Mwinilunga","presidential",2016,"Patriotic Front","Edgar Lungu",0.0519448748267145,0
"3305","Mwinilunga","presidential",2016,"UPND","Hakainde Hichilema",0.918780070129658,1
"3306","Mwinilunga","presidential",2016,"FDD","Edith Nawakwi",0.00192992470575444,0
"3307","Mwinilunga","presidential",2016,"PAC","Andyford Banda",0.00184837859142679,0
"3308","Mwinilunga","presidential",2016,"Rainbow Party","Wynter Kabimba",0.00165810432466226,0
"3309","Mwinilunga","presidential",2016,"UPP","Saviour Chishimba",0.0017124684008807,0
"3310","Mwinilunga","presidential",2016,"UNIP","Tilyenji Kaunda",0.00152219413411618,0
"3311","Mwinilunga","presidential",2016,"Green Party","Peter Sinkamba",0.000271820381092174,0
"3312","Mwinilunga","presidential",2016,"DA","Maxwell Mwamba",0.000217456304873739,0
"3313","Nakonde","presidential",2016,"Patriotic Front","Edgar Lungu",0.754898993720209,1
"3314","Nakonde","presidential",2016,"UPND","Hakainde Hichilema",0.174207460089279,0
"3315","Nakonde","presidential",2016,"FDD","Edith Nawakwi",0.0261405765302262,0
"3316","Nakonde","presidential",2016,"PAC","Andyford Banda",0.0055231898312779,0
"3317","Nakonde","presidential",2016,"Rainbow Party","Wynter Kabimba",0.00669592191874102,0
"3318","Nakonde","presidential",2016,"UPP","Saviour Chishimba",0.00257244457895135,0
"3319","Nakonde","presidential",2016,"UNIP","Tilyenji Kaunda",0.00261027464628887,0
"3320","Nakonde","presidential",2016,"Green Party","Peter Sinkamba",0.00189150336687599,0
"3321","Nakonde","presidential",2016,"DA","Maxwell Mwamba",0.00223197397291367,0
"3322","Nalikwanda","presidential",2016,"Patriotic Front","Edgar Lungu",0.119177966815464,0
"3323","Nalikwanda","presidential",2016,"UPND","Hakainde Hichilema",0.824728375305315,1
"3324","Nalikwanda","presidential",2016,"FDD","Edith Nawakwi",0.00235829192285016,0
"3325","Nalikwanda","presidential",2016,"PAC","Andyford Banda",0.00850669586456666,0
"3326","Nalikwanda","presidential",2016,"Rainbow Party","Wynter Kabimba",0.00151604480754653,0
"3327","Nalikwanda","presidential",2016,"UPP","Saviour Chishimba",0.00269519076897162,0
"3328","Nalikwanda","presidential",2016,"UNIP","Tilyenji Kaunda",0.00143182009601617,0
"3329","Nalikwanda","presidential",2016,"Green Party","Peter Sinkamba",0.00143182009601617,0
"3330","Nalikwanda","presidential",2016,"DA","Maxwell Mwamba",0.000336898846121452,0
"3331","Nalolo","presidential",2016,"Patriotic Front","Edgar Lungu",0.199312496021389,0
"3332","Nalolo","presidential",2016,"UPND","Hakainde Hichilema",0.762301865172831,1
"3333","Nalolo","presidential",2016,"FDD","Edith Nawakwi",0.00331020434146031,0
"3334","Nalolo","presidential",2016,"PAC","Andyford Banda",0.00248265325609523,0
"3335","Nalolo","presidential",2016,"Rainbow Party","Wynter Kabimba",0.0014004710675409,0
"3336","Nalolo","presidential",2016,"UPP","Saviour Chishimba",0.00222802215290598,0
"3337","Nalolo","presidential",2016,"UNIP","Tilyenji Kaunda",0.00222802215290598,0
"3338","Nalolo","presidential",2016,"Green Party","Peter Sinkamba",0.00114583996435165,0
"3339","Nalolo","presidential",2016,"DA","Maxwell Mwamba",0.000127315551594627,0
"3340","Namwala","presidential",2016,"Patriotic Front","Edgar Lungu",0.0339254237288136,0
"3341","Namwala","presidential",2016,"UPND","Hakainde Hichilema",0.939579661016949,1
"3342","Namwala","presidential",2016,"FDD","Edith Nawakwi",0.00357966101694915,0
"3343","Namwala","presidential",2016,"PAC","Andyford Banda",0.00116610169491525,0
"3344","Namwala","presidential",2016,"Rainbow Party","Wynter Kabimba",0.000922033898305085,0
"3345","Namwala","presidential",2016,"UPP","Saviour Chishimba",0.00168135593220339,0
"3346","Namwala","presidential",2016,"UNIP","Tilyenji Kaunda",0.000542372881355932,0
"3347","Namwala","presidential",2016,"Green Party","Peter Sinkamba",0.00024406779661017,0
"3348","Namwala","presidential",2016,"DA","Maxwell Mwamba",8.13559322033898e-05,0
"3349","Nangoma","presidential",2016,"Patriotic Front","Edgar Lungu",0.0769338499603193,0
"3350","Nangoma","presidential",2016,"UPND","Hakainde Hichilema",0.883478829186312,1
"3351","Nangoma","presidential",2016,"FDD","Edith Nawakwi",0.0067223752392512,0
"3352","Nangoma","presidential",2016,"PAC","Andyford Banda",0.00322113813547453,0
"3353","Nangoma","presidential",2016,"Rainbow Party","Wynter Kabimba",0.00112039587320853,0
"3354","Nangoma","presidential",2016,"UPP","Saviour Chishimba",0.002100742262266,0
"3355","Nangoma","presidential",2016,"UNIP","Tilyenji Kaunda",0.000746930582139022,0
"3356","Nangoma","presidential",2016,"Green Party","Peter Sinkamba",0.000513514775220578,0
"3357","Nangoma","presidential",2016,"DA","Maxwell Mwamba",0.000140049484151067,0
"3358","Nchanga","presidential",2016,"Patriotic Front","Edgar Lungu",0.645197006719609,1
"3359","Nchanga","presidential",2016,"UPND","Hakainde Hichilema",0.327122785583384,0
"3360","Nchanga","presidential",2016,"FDD","Edith Nawakwi",0.00866676847892486,0
"3361","Nchanga","presidential",2016,"PAC","Andyford Banda",0.000878130726939524,0
"3362","Nchanga","presidential",2016,"Rainbow Party","Wynter Kabimba",0.00148900427611484,0
"3363","Nchanga","presidential",2016,"UPP","Saviour Chishimba",0.00118356750152718,0
"3364","Nchanga","presidential",2016,"UNIP","Tilyenji Kaunda",0.000954489920586439,0
"3365","Nchanga","presidential",2016,"Green Party","Peter Sinkamba",0.00103084911423335,0
"3366","Nchanga","presidential",2016,"DA","Maxwell Mwamba",0.000267257177764203,0
"3367","Nchelenge","presidential",2016,"Patriotic Front","Edgar Lungu",0.767014058893474,1
"3368","Nchelenge","presidential",2016,"UPND","Hakainde Hichilema",0.190319647478492,0
"3369","Nchelenge","presidential",2016,"FDD","Edith Nawakwi",0.00573546897950619,0
"3370","Nchelenge","presidential",2016,"PAC","Andyford Banda",0.00444149122193467,0
"3371","Nchelenge","presidential",2016,"Rainbow Party","Wynter Kabimba",0.00349723718262573,0
"3372","Nchelenge","presidential",2016,"UPP","Saviour Chishimba",0.00209834230957544,0
"3373","Nchelenge","presidential",2016,"UNIP","Tilyenji Kaunda",0.00619010981324753,0
"3374","Nchelenge","presidential",2016,"Green Party","Peter Sinkamba",0.000804364552003917,0
"3375","Nchelenge","presidential",2016,"DA","Maxwell Mwamba",0.000664475064698888,0
"3376","Ndola Central","presidential",2016,"Patriotic Front","Edgar Lungu",0.643524193077686,1
"3377","Ndola Central","presidential",2016,"UPND","Hakainde Hichilema",0.319704663514854,0
"3378","Ndola Central","presidential",2016,"FDD","Edith Nawakwi",0.00744177902293819,0
"3379","Ndola Central","presidential",2016,"PAC","Andyford Banda",0.0010214206502072,0
"3380","Ndola Central","presidential",2016,"Rainbow Party","Wynter Kabimba",0.0010214206502072,0
"3381","Ndola Central","presidential",2016,"UPP","Saviour Chishimba",0.000846319967314539,0
"3382","Ndola Central","presidential",2016,"UNIP","Tilyenji Kaunda",0.00110897099165353,0
"3383","Ndola Central","presidential",2016,"Green Party","Peter Sinkamba",0.000642035837273099,0
"3384","Ndola Central","presidential",2016,"DA","Maxwell Mwamba",0.000350201365785327,0
"3385","Nkana","presidential",2016,"Patriotic Front","Edgar Lungu",0.659934224637163,1
"3386","Nkana","presidential",2016,"UPND","Hakainde Hichilema",0.310717094444842,0
"3387","Nkana","presidential",2016,"FDD","Edith Nawakwi",0.00782869807678559,0
"3388","Nkana","presidential",2016,"PAC","Andyford Banda",0.000536212197040109,0
"3389","Nkana","presidential",2016,"Rainbow Party","Wynter Kabimba",0.00218059626796311,0
"3390","Nkana","presidential",2016,"UPP","Saviour Chishimba",0.00114391935368557,0
"3391","Nkana","presidential",2016,"UNIP","Tilyenji Kaunda",0.000571959676842783,0
"3392","Nkana","presidential",2016,"Green Party","Peter Sinkamba",0.00250232358618717,0
"3393","Nkana","presidential",2016,"DA","Maxwell Mwamba",0.000250232358618717,0
"3394","Nkeyema","presidential",2016,"Patriotic Front","Edgar Lungu",0.100580886448635,0
"3395","Nkeyema","presidential",2016,"UPND","Hakainde Hichilema",0.856847298480146,1
"3396","Nkeyema","presidential",2016,"FDD","Edith Nawakwi",0.00397867430572133,0
"3397","Nkeyema","presidential",2016,"PAC","Andyford Banda",0.00310336595846264,0
"3398","Nkeyema","presidential",2016,"Rainbow Party","Wynter Kabimba",0.00151189623617411,0
"3399","Nkeyema","presidential",2016,"UPP","Saviour Chishimba",0.00190976366674624,0
"3400","Nkeyema","presidential",2016,"UNIP","Tilyenji Kaunda",0.00127317577783083,0
"3401","Nkeyema","presidential",2016,"Green Party","Peter Sinkamba",0.00095488183337312,0
"3402","Nkeyema","presidential",2016,"DA","Maxwell Mwamba",0.000397867430572133,0
"3403","Nyimba","presidential",2016,"Patriotic Front","Edgar Lungu",0.792334561462271,1
"3404","Nyimba","presidential",2016,"UPND","Hakainde Hichilema",0.134838987511364,0
"3405","Nyimba","presidential",2016,"FDD","Edith Nawakwi",0.00736877362553232,0
"3406","Nyimba","presidential",2016,"PAC","Andyford Banda",0.0128714292549883,0
"3407","Nyimba","presidential",2016,"Rainbow Party","Wynter Kabimba",0.00311019666012728,0
"3408","Nyimba","presidential",2016,"UPP","Saviour Chishimba",0.00401933106847218,0
"3409","Nyimba","presidential",2016,"UNIP","Tilyenji Kaunda",0.00378008517153931,0
"3410","Nyimba","presidential",2016,"Green Party","Peter Sinkamba",0.00244030814871525,0
"3411","Nyimba","presidential",2016,"DA","Maxwell Mwamba",0.00138762620221063,0
"3412","Pambashe","presidential",2016,"Patriotic Front","Edgar Lungu",0.795442820292347,1
"3413","Pambashe","presidential",2016,"UPND","Hakainde Hichilema",0.156663800515907,0
"3414","Pambashe","presidential",2016,"FDD","Edith Nawakwi",0.00481513327601032,0
"3415","Pambashe","presidential",2016,"PAC","Andyford Banda",0.00791057609630267,0
"3416","Pambashe","presidential",2016,"Rainbow Party","Wynter Kabimba",0.00154772141014617,0
"3417","Pambashe","presidential",2016,"UPP","Saviour Chishimba",0.00214961306964746,0
"3418","Pambashe","presidential",2016,"UNIP","Tilyenji Kaunda",0.00404127257093723,0
"3419","Pambashe","presidential",2016,"Green Party","Peter Sinkamba",0.000429922613929493,0
"3420","Pambashe","presidential",2016,"DA","Maxwell Mwamba",0.000773860705073087,0
"3421","Pemba","presidential",2016,"Patriotic Front","Edgar Lungu",0.0161826981246219,0
"3422","Pemba","presidential",2016,"UPND","Hakainde Hichilema",0.961055656382335,1
"3423","Pemba","presidential",2016,"FDD","Edith Nawakwi",0.00234422262552934,0
"3424","Pemba","presidential",2016,"PAC","Andyford Banda",0.000718390804597701,0
"3425","Pemba","presidential",2016,"Rainbow Party","Wynter Kabimba",0.00139897156684815,0
"3426","Pemba","presidential",2016,"UPP","Saviour Chishimba",0.00128554143980641,0
"3427","Pemba","presidential",2016,"UNIP","Tilyenji Kaunda",0.000529340592861464,0
"3428","Pemba","presidential",2016,"Green Party","Peter Sinkamba",0.000756200846944949,0
"3429","Pemba","presidential",2016,"DA","Maxwell Mwamba",0.000226860254083485,0
"3430","Petauke","presidential",2016,"Patriotic Front","Edgar Lungu",0.858674571951017,1
"3431","Petauke","presidential",2016,"UPND","Hakainde Hichilema",0.0676012633678728,0
"3432","Petauke","presidential",2016,"FDD","Edith Nawakwi",0.00678783177259378,0
"3433","Petauke","presidential",2016,"PAC","Andyford Banda",0.0105557710422785,0
"3434","Petauke","presidential",2016,"Rainbow Party","Wynter Kabimba",0.00218872942871391,0
"3435","Petauke","presidential",2016,"UPP","Saviour Chishimba",0.00548567628968804,0
"3436","Petauke","presidential",2016,"UNIP","Tilyenji Kaunda",0.00462680777968637,0
"3437","Petauke","presidential",2016,"Green Party","Peter Sinkamba",0.00241037291516596,0
"3438","Petauke","presidential",2016,"DA","Maxwell Mwamba",0.00182855876322935,0
"3439","Roan","presidential",2016,"Patriotic Front","Edgar Lungu",0.630510846745976,1
"3440","Roan","presidential",2016,"UPND","Hakainde Hichilema",0.337548735379386,0
"3441","Roan","presidential",2016,"FDD","Edith Nawakwi",0.00899730080975707,0
"3442","Roan","presidential",2016,"PAC","Andyford Banda",0.00124962511246626,0
"3443","Roan","presidential",2016,"Rainbow Party","Wynter Kabimba",0.00404878536439068,0
"3444","Roan","presidential",2016,"UPP","Saviour Chishimba",0.00104968509447166,0
"3445","Roan","presidential",2016,"UNIP","Tilyenji Kaunda",0.00184944516645007,0
"3446","Roan","presidential",2016,"Green Party","Peter Sinkamba",0.00134959512146356,0
"3447","Roan","presidential",2016,"DA","Maxwell Mwamba",0.000299910026991902,0
"3448","Rufunsa","presidential",2016,"Patriotic Front","Edgar Lungu",0.504660939499177,1
"3449","Rufunsa","presidential",2016,"UPND","Hakainde Hichilema",0.441052823980991,0
"3450","Rufunsa","presidential",2016,"FDD","Edith Nawakwi",0.00347285688174008,0
"3451","Rufunsa","presidential",2016,"PAC","Andyford Banda",0.0073112776457686,0
"3452","Rufunsa","presidential",2016,"Rainbow Party","Wynter Kabimba",0.00191921038201426,0
"3453","Rufunsa","presidential",2016,"UPP","Saviour Chishimba",0.0024675562054469,0
"3454","Rufunsa","presidential",2016,"UNIP","Tilyenji Kaunda",0.00255894717601901,0
"3455","Rufunsa","presidential",2016,"Green Party","Peter Sinkamba",0.00173642844087004,0
"3456","Rufunsa","presidential",2016,"DA","Maxwell Mwamba",0.000822518735148967,0
"3457","Senanga","presidential",2016,"Patriotic Front","Edgar Lungu",0.080957254959302,0
"3458","Senanga","presidential",2016,"UPND","Hakainde Hichilema",0.873860700882195,1
"3459","Senanga","presidential",2016,"FDD","Edith Nawakwi",0.00190086269922503,0
"3460","Senanga","presidential",2016,"PAC","Andyford Banda",0.00399668567529366,0
"3461","Senanga","presidential",2016,"Rainbow Party","Wynter Kabimba",0.00229078325291222,0
"3462","Senanga","presidential",2016,"UPP","Saviour Chishimba",0.00321684456791929,0
"3463","Senanga","presidential",2016,"UNIP","Tilyenji Kaunda",0.00350928498318468,0
"3464","Senanga","presidential",2016,"Green Party","Peter Sinkamba",0.00185212263001413,0
"3465","Senanga","presidential",2016,"DA","Maxwell Mwamba",0.000438660622898085,0
"3466","Senga Hill","presidential",2016,"Patriotic Front","Edgar Lungu",0.63194691841824,1
"3467","Senga Hill","presidential",2016,"UPND","Hakainde Hichilema",0.28580334877093,0
"3468","Senga Hill","presidential",2016,"FDD","Edith Nawakwi",0.0185696473102957,0
"3469","Senga Hill","presidential",2016,"PAC","Andyford Banda",0.0130922693266833,0
"3470","Senga Hill","presidential",2016,"Rainbow Party","Wynter Kabimba",0.00498753117206983,0
"3471","Senga Hill","presidential",2016,"UPP","Saviour Chishimba",0.00427502671891699,0
"3472","Senga Hill","presidential",2016,"UNIP","Tilyenji Kaunda",0.00414143213395084,0
"3473","Senga Hill","presidential",2016,"Green Party","Peter Sinkamba",0.00276095475596722,0
"3474","Senga Hill","presidential",2016,"DA","Maxwell Mwamba",0.00218204488778055,0
"3475","Serenje","presidential",2016,"Patriotic Front","Edgar Lungu",0.746605607776974,1
"3476","Serenje","presidential",2016,"UPND","Hakainde Hichilema",0.196593556680325,0
"3477","Serenje","presidential",2016,"FDD","Edith Nawakwi",0.00337430706194264,0
"3478","Serenje","presidential",2016,"PAC","Andyford Banda",0.00739133927854101,0
"3479","Serenje","presidential",2016,"Rainbow Party","Wynter Kabimba",0.00176749417530329,0
"3480","Serenje","presidential",2016,"UPP","Saviour Chishimba",0.00514180123724592,0
"3481","Serenje","presidential",2016,"UNIP","Tilyenji Kaunda",0.00385635092793444,0
"3482","Serenje","presidential",2016,"Green Party","Peter Sinkamba",0.00216919739696312,0
"3483","Serenje","presidential",2016,"DA","Maxwell Mwamba",0.00136579095364345,0
"3484","Sesheke","presidential",2016,"Patriotic Front","Edgar Lungu",0.137447147496783,0
"3485","Sesheke","presidential",2016,"UPND","Hakainde Hichilema",0.825111832832894,1
"3486","Sesheke","presidential",2016,"FDD","Edith Nawakwi",0.0026349653777805,0
"3487","Sesheke","presidential",2016,"PAC","Andyford Banda",0.00275752190697959,0
"3488","Sesheke","presidential",2016,"Rainbow Party","Wynter Kabimba",0.0018383479379864,0
"3489","Sesheke","presidential",2016,"UPP","Saviour Chishimba",0.00238985231938231,0
"3490","Sesheke","presidential",2016,"UNIP","Tilyenji Kaunda",0.00116428702739138,0
"3491","Sesheke","presidential",2016,"Green Party","Peter Sinkamba",0.000490226116796372,0
"3492","Sesheke","presidential",2016,"DA","Maxwell Mwamba",0.000306391322997733,0
"3493","Shangombo","presidential",2016,"Patriotic Front","Edgar Lungu",0.293050794640075,0
"3494","Shangombo","presidential",2016,"UPND","Hakainde Hichilema",0.646992832658149,1
"3495","Shangombo","presidential",2016,"FDD","Edith Nawakwi",0.000934870676223122,0
"3496","Shangombo","presidential",2016,"PAC","Andyford Banda",0.00629479588656902,0
"3497","Shangombo","presidential",2016,"Rainbow Party","Wynter Kabimba",0.00261763789342474,0
"3498","Shangombo","presidential",2016,"UPP","Saviour Chishimba",0.00336553443440324,0
"3499","Shangombo","presidential",2016,"UNIP","Tilyenji Kaunda",0.00211904019943908,0
"3500","Shangombo","presidential",2016,"Green Party","Peter Sinkamba",0.001495793081957,0
"3501","Shangombo","presidential",2016,"DA","Maxwell Mwamba",0.000623247117482082,0
"3502","Shiwan'gandu","presidential",2016,"Patriotic Front","Edgar Lungu",0.882677294316755,1
"3503","Shiwan'gandu","presidential",2016,"UPND","Hakainde Hichilema",0.0656766937817328,0
